workspace,status_code,path,staged,unstaged,untracked,category,severity,action,allowed_in_v1_5_package,reason
root_workspace,??,_handoff/archive_execution_logs_20260622/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/archive_execution_preplan_20260622/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/archive_manifest_20260622/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/build_v1_5_recent_6ch_segment_ledger_20260623.py,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/co2_500_single_recheck_001_COM36_20260629/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/co2rv_0626_s13t1_r1/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/co2rv_old_0626_s13t1_r1/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/co2rv_old_0626_s13t1_r2/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/co2rv_s5_0626_r1/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/co2rv_s5_0627_after_s5_3dp/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/d_drive_gas_calibrator_audit_20260523/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/live_runs/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/real_sn_read_probe_20260623/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/runtime_configs/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/sn_allocation_dry_run_20260623/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/sn_write_controlled_20260623/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_analyzer_runtime_setup/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_d29_vs_current_diff_20260523.patch,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_device_code_identity_contract_20260623.json,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_first_discovery_initialization_contract_20260623.json,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_formal_db_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_formal_db_upsert_dry_run_20260623/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_formal_initialization_automation/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_formal_queue_migration_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_formal_queue_preflight_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_formal_route_preflight_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_formal_route_preflight_20260625/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_formal_route_real_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_formal_route_real_20260625/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_getco_component_snapshot/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_initialization_dry_run_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_mature_init_dry_run_20260627/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_minimal_vs_worktree_key_function_diff_20260523.patch,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_neutral_restore_execute/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_neutral_restore_plan/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_pre_gas_pressure_calibration/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_pressure_only_current6_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_pressure_temperature_readiness_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_pressure_temperature_readonly_probe_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_recent_6ch_segment_ledger_example_20260623.json,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_recent_6ch_segment_manifest_20260623.json,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_route_readiness_20260624/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_segment_ledger_contract_20260623.json,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,_handoff/v1_5_senco6_neutral_old_writer/,False,False,True,root_handoff_evidence_retained,info,keep_as_historical_evidence_do_not_promote,False,Root handoff artifacts are traceability/draft evidence and remain outside the clean V1.5 package.
root_workspace,??,candidate_b_replay_report_check.png,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,docs/metrology/,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,docs/patents/,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/analyze_v15_co2_senco13_root_cause.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/export_current_co2_formal_certificates.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/export_current_co2_s13_s5_report.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/export_current_h2o_senco24_candidate_review.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/generate_v15_6ch_integrated_calibration_report.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/review_current_h2o_fit_root_cause_vs_v15_history.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/review_current_h2o_postwrite_ratio_reference_alignment.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/review_current_h2o_postwrite_s78_effect.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/review_current_h2o_senco6_no_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/review_current_h2o_signal_chain_and_refit_no_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,scripts/review_current_h2o_write_path_vs_v15_history.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/coefficients/beer_lambert_shadow.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/storage/,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/_analyzer_serial_pacing.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/backfill_v1_5_post_initialization_readiness_gates.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/build_v1_5_formal_queue_preflight_checklist.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/build_v1_5_identity_bound_route_runtime_config.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/build_v1_5_pressure_temperature_readiness_plan.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/build_v1_5_route_readiness_plan.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/execute_v1_5_neutral_restore.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_absorption_holdout_validation.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_absorption_multi_round_replay.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_beer_lambert_shadow_report.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_co2_queue_failure_audit.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_fitting_switch_review.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_h2o_dry_anchor_supplement_plan.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_h2o_historical_gas_route_anchors.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_h2o_queue_failure_audit.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_pressure_channel_validation.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_pressure_senco9_evaluation.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_pressure_senco9_write_review.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/export_v1_5_temperature_channel_review.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/plan_v1_5_neutral_restore.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/probe_v1_5_getco_component_snapshot.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_analyzer_runtime_setup.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_co2_senco13_controlled_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_co2_senco1_controlled_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_formal_co2_open_flow_queue.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_formal_h2o_open_flow_queue.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_formal_h2o_open_flow_sampling.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_formal_initialization_automation.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_formal_open_flow_sampling.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_h2o_senco24_controlled_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_pressure_senco9_controlled_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_pressure_temperature_readiness_readonly_probe.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_sn_identity_initialization.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/run_v1_5_temperature_senco78_candidate_controlled_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/v1_5_serial_safety.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/tools/validate_v1_5_h2o_dry_anchor_supplement.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/v1_5/,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/v2/storage/import_v1_5_initialization.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/v2/storage/import_v1_5_readiness_events.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/v2/storage/migrations/003_sensor_sn_device_code_identity.sql,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/v2/storage/migrations/004_sensor_identity_aliases.sql,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/v2/storage/v1_5_initialization.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/artifact_rows.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/formal_calibration_package.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/formal_open_flow.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/formal_open_flow_artifacts.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/pressure_channel.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/pressure_senco9_write_review.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/v1_5_calibratable_point_policy.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/v1_5_co2_queue_failure_audit.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/v1_5_formal_route_readiness.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/v1_5_h2o_queue_failure_audit.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/v1_5_open_flow_purge_contract.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/v1_5_open_flow_quality.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,src/gas_calibrator/validation/v1_5_temperature_channel_review.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,standalone_pressure_controller/,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_beer_lambert_shadow.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_standalone_pressure_controller.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_analyzer_runtime_setup.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_co2_queue_failure_audit.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_formal_co2_open_flow_queue.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_formal_h2o_open_flow_queue.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
